i,j,t,price,advertised
733,0,3,1.717944123146448,0
735,7,3,2.1374511574572037,0
739,13,3,2.2954513216770565,0
740,5,3,1.7508352836007226,0
741,4,3,2.0121899898882014,0
742,6,3,0.7991545048137135,0
743,30,3,1.9613645717401385,0
743,33,3,0.2777588429399788,0
744,3,3,0.6999853275868002,0
746,0,3,1.717944123146448,0
748,39,3,0.96139628808948,1
749,17,3,2.2959951212550305,0
749,33,3,0.2777588429399788,0
750,0,3,1.717944123146448,0
751,0,3,1.717944123146448,0
751,36,3,1.2868525769099313,1
752,30,3,1.9613645717401385,0
752,32,3,1.795104620583242,0
753,7,3,2.1374511574572037,0
754,30,3,1.9613645717401385,0
754,33,3,0.2777588429399788,0
756,8,3,1.4461257405202552,0
758,2,3,3.3660602524727894,0
759,14,3,3.1496197739380114,0
761,1,3,0.8633406232955072,0
761,39,3,0.96139628808948,1
762,39,3,0.96139628808948,1
764,8,3,1.4461257405202552,0
764,34,3,2.213436921491774,0
766,15,3,0.9243504260235744,0
770,6,3,0.7991545048137135,0
772,6,3,0.7991545048137135,0
772,33,3,0.2777588429399788,0
773,36,3,1.2868525769099313,1
774,15,3,0.9243504260235744,0
776,24,3,1.498130459383808,0
778,39,3,0.96139628808948,1
779,6,3,0.7991545048137135,0
779,34,3,2.213436921491774,0
781,12,3,2.417826650659625,0
783,0,3,1.717944123146448,0
783,30,3,1.9613645717401385,0
784,6,3,0.7991545048137135,0
784,10,3,2.973728255337596,0
785,0,3,1.717944123146448,0
786,30,3,1.9613645717401385,0
789,2,3,3.3660602524727894,0
792,6,3,0.7991545048137135,0
797,30,3,1.9613645717401385,0
798,6,3,0.7991545048137135,0
798,34,3,2.213436921491774,0
799,7,3,2.1374511574572037,0
800,16,3,0.8132380099239533,0
801,37,3,2.9415081807703336,0
804,1,3,0.8633406232955072,0
807,2,3,3.3660602524727894,0
807,15,3,0.9243504260235744,0
807,26,3,2.3028292670530983,0
808,17,3,2.2959951212550305,0
809,6,3,0.7991545048137135,0
810,14,3,3.1496197739380114,0
811,30,3,1.9613645717401385,0
812,6,3,0.7991545048137135,0
814,1,3,0.8633406232955072,0
815,7,3,2.1374511574572037,0
816,6,3,0.7991545048137135,0
817,34,3,2.213436921491774,0
819,0,3,1.717944123146448,0
819,8,3,1.4461257405202552,0
821,1,3,0.8633406232955072,0
821,39,3,0.96139628808948,1
822,5,3,1.7508352836007226,0
822,33,3,0.2777588429399788,0
824,1,3,0.8633406232955072,0
824,35,3,1.1535440860890345,0
826,10,3,2.973728255337596,0
827,6,3,0.7991545048137135,0
827,30,3,1.9613645717401385,0
830,33,3,0.2777588429399788,0
831,1,3,0.8633406232955072,0
831,32,3,1.795104620583242,0
832,23,3,2.150026269772477,0
835,5,3,1.7508352836007226,0
838,39,3,0.96139628808948,1
839,33,3,0.2777588429399788,0
840,20,3,1.5878437776762533,0
842,30,3,1.9613645717401385,0
843,14,3,3.1496197739380114,0
844,0,3,1.717944123146448,0
844,30,3,1.9613645717401385,0
845,5,3,1.7508352836007226,0
847,6,3,0.7991545048137135,0
848,30,3,1.9613645717401385,0
849,6,3,0.7991545048137135,0
849,34,3,2.213436921491774,0
850,16,3,0.8132380099239533,0
851,6,3,0.7991545048137135,0
853,2,3,3.3660602524727894,0
854,6,3,0.7991545048137135,0
855,1,3,0.8633406232955072,0
855,30,3,1.9613645717401385,0
855,39,3,0.96139628808948,1
856,5,3,1.7508352836007226,0
856,33,3,0.2777588429399788,0
857,0,3,1.717944123146448,0
859,2,3,3.3660602524727894,0
860,5,3,1.7508352836007226,0
863,6,3,0.7991545048137135,0
864,39,3,0.96139628808948,1
867,8,3,1.4461257405202552,0
868,34,3,2.213436921491774,0
869,1,3,0.8633406232955072,0
869,2,3,3.3660602524727894,0
869,6,3,0.7991545048137135,0
872,5,3,1.7508352836007226,0
872,6,3,0.7991545048137135,0
875,39,3,0.96139628808948,1
876,6,3,0.7991545048137135,0
877,0,3,1.717944123146448,0
878,39,3,0.96139628808948,1
879,6,3,0.7991545048137135,0
880,15,3,0.9243504260235744,0
881,13,3,2.2954513216770565,0
883,5,3,1.7508352836007226,0
886,6,3,0.7991545048137135,0
886,34,3,2.213436921491774,0
888,4,3,2.0121899898882014,0
889,11,3,2.631538456820416,0
890,7,3,2.1374511574572037,0
895,6,3,0.7991545048137135,0
895,38,3,1.5376776891587869,0
899,5,3,1.7508352836007226,0
899,21,3,0.875687688935052,0
900,8,3,1.4461257405202552,0
901,6,3,0.7991545048137135,0
908,5,3,1.7508352836007226,0
908,33,3,0.2777588429399788,0
909,15,3,0.9243504260235744,0
909,34,3,2.213436921491774,0
910,30,3,1.9613645717401385,0
914,0,3,1.717944123146448,0
915,34,3,2.213436921491774,0
917,30,3,1.9613645717401385,0
918,6,3,0.7991545048137135,0
920,5,3,1.7508352836007226,0
921,2,3,3.3660602524727894,0
921,6,3,0.7991545048137135,0
923,5,3,1.7508352836007226,0
928,7,3,2.1374511574572037,0
928,32,3,1.795104620583242,0
930,4,3,2.0121899898882014,0
930,6,3,0.7991545048137135,0
931,1,3,0.8633406232955072,0
931,6,3,0.7991545048137135,0
932,0,3,1.717944123146448,0
933,6,3,0.7991545048137135,0
934,39,3,0.96139628808948,1
935,7,3,2.1374511574572037,0
936,1,3,0.8633406232955072,0
936,28,3,1.1488874302754521,0
936,34,3,2.213436921491774,0
936,39,3,0.96139628808948,1
938,3,3,0.6999853275868002,0
939,24,3,1.498130459383808,0
940,6,3,0.7991545048137135,0
941,6,3,0.7991545048137135,0
947,22,3,2.885822656397464,0
948,34,3,2.213436921491774,0
949,33,3,0.2777588429399788,0
950,6,3,0.7991545048137135,0
951,21,3,0.875687688935052,0
954,21,3,0.875687688935052,0
957,7,3,2.1374511574572037,0
958,39,3,0.96139628808948,1
959,7,3,2.1374511574572037,0
960,1,3,0.8633406232955072,0
961,14,3,3.1496197739380114,0
962,0,3,1.717944123146448,0
962,6,3,0.7991545048137135,0
963,33,3,0.2777588429399788,0
963,39,3,0.96139628808948,1
965,14,3,3.1496197739380114,0
966,39,3,0.96139628808948,1
970,0,3,1.717944123146448,0
970,2,3,3.3660602524727894,0
970,6,3,0.7991545048137135,0
971,39,3,0.96139628808948,1
972,6,3,0.7991545048137135,0
972,30,3,1.9613645717401385,0
974,39,3,0.96139628808948,1
975,23,3,2.150026269772477,0
975,39,3,0.96139628808948,1
977,0,3,1.717944123146448,0
977,6,3,0.7991545048137135,0
977,33,3,0.2777588429399788,0
980,16,3,0.8132380099239533,0
981,33,3,0.2777588429399788,0
982,6,3,0.7991545048137135,0
984,5,3,1.7508352836007226,0
984,33,3,0.2777588429399788,0
985,30,3,1.9613645717401385,0
986,7,3,2.1374511574572037,0
988,1,3,0.8633406232955072,0
989,16,3,0.8132380099239533,0
990,13,3,2.2954513216770565,0
992,3,3,0.6999853275868002,0
995,30,3,1.9613645717401385,0
996,0,3,1.717944123146448,0
996,6,3,0.7991545048137135,0
996,28,3,1.1488874302754521,0
997,7,3,2.1374511574572037,0
1005,31,3,1.9464986074611887,0
1005,34,3,2.213436921491774,0
1007,6,3,0.7991545048137135,0
1007,33,3,0.2777588429399788,0
1010,21,3,0.875687688935052,0
1013,30,3,1.9613645717401385,0
1013,32,3,1.795104620583242,0
1015,30,3,1.9613645717401385,0
1017,33,3,0.2777588429399788,0
1018,15,3,0.9243504260235744,0
1019,6,3,0.7991545048137135,0
1020,23,3,2.150026269772477,0
1025,10,3,2.973728255337596,0
1026,1,3,0.8633406232955072,0
1027,33,3,0.2777588429399788,0
1028,7,3,2.1374511574572037,0
1029,16,3,0.8132380099239533,0
1029,33,3,0.2777588429399788,0
1030,0,3,1.717944123146448,0
1033,33,3,0.2777588429399788,0
1035,39,3,0.96139628808948,1
1038,21,3,0.875687688935052,0
1039,9,3,2.8829650619604763,0
1040,5,3,1.7508352836007226,0
1040,6,3,0.7991545048137135,0
1045,10,3,2.973728255337596,0
1045,23,3,2.150026269772477,0
1047,39,3,0.96139628808948,1
1048,0,3,1.717944123146448,0
1048,8,3,1.4461257405202552,0
1052,5,3,1.7508352836007226,0
1054,13,3,2.2954513216770565,0
1055,33,3,0.2777588429399788,0
1057,16,3,0.8132380099239533,0
1058,17,3,2.2959951212550305,0
1059,5,3,1.7508352836007226,0
1059,6,3,0.7991545048137135,0
1061,33,3,0.2777588429399788,0
1062,6,3,0.7991545048137135,0
1063,28,3,1.1488874302754521,0
1064,10,3,2.973728255337596,0
1065,18,3,1.9614636781999089,0
1067,6,3,0.7991545048137135,0
1068,30,3,1.9613645717401385,0
1070,6,3,0.7991545048137135,0
1070,34,3,2.213436921491774,0
1072,2,3,3.3660602524727894,0
1073,5,3,1.7508352836007226,0
1073,6,3,0.7991545048137135,0
1073,33,3,0.2777588429399788,0
1074,0,3,1.717944123146448,0
1074,2,3,3.3660602524727894,0
1074,6,3,0.7991545048137135,0
1078,1,3,0.8633406232955072,0
1087,6,3,0.7991545048137135,0
1087,15,3,0.9243504260235744,0
1088,21,3,0.875687688935052,0
1088,30,3,1.9613645717401385,0
1090,7,3,2.1374511574572037,0
1090,24,3,1.498130459383808,0
1094,8,3,1.4461257405202552,0
1097,18,3,1.9614636781999089,0
1102,5,3,1.7508352836007226,0
1102,8,3,1.4461257405202552,0
1103,4,3,2.0121899898882014,0
1103,6,3,0.7991545048137135,0
1104,11,3,2.631538456820416,0
1104,21,3,0.875687688935052,0
1105,6,3,0.7991545048137135,0
1106,33,3,0.2777588429399788,0
1107,7,3,2.1374511574572037,0
1107,33,3,0.2777588429399788,0
1111,14,3,3.1496197739380114,0
1111,33,3,0.2777588429399788,0
1113,7,3,2.1374511574572037,0
1116,25,3,3.023893482648194,0
1119,4,3,2.0121899898882014,0
1119,6,3,0.7991545048137135,0
1120,6,3,0.7991545048137135,0
1124,1,3,0.8633406232955072,0
1124,13,3,2.2954513216770565,0
1125,3,3,0.6999853275868002,0
1125,10,3,2.973728255337596,0
1127,0,3,1.717944123146448,0
1129,33,3,0.2777588429399788,0
1131,6,3,0.7991545048137135,0
1132,15,3,0.9243504260235744,0
1134,0,3,1.717944123146448,0
1135,6,3,0.7991545048137135,0
1136,21,3,0.875687688935052,0
1137,39,3,0.96139628808948,1
1138,5,3,1.7508352836007226,0
1140,6,3,0.7991545048137135,0
1143,16,3,0.8132380099239533,0
1144,6,3,0.7991545048137135,0
1145,30,3,1.9613645717401385,0
1150,39,3,0.96139628808948,1
1151,8,3,1.4461257405202552,0
1152,15,3,0.9243504260235744,0
1153,1,3,0.8633406232955072,0
1153,6,3,0.7991545048137135,0
1153,7,3,2.1374511574572037,0
1155,39,3,0.96139628808948,1
1156,15,3,0.9243504260235744,0
1157,1,3,0.8633406232955072,0
1159,15,3,0.9243504260235744,0
1163,39,3,0.96139628808948,1
1165,10,3,2.973728255337596,0
1165,33,3,0.2777588429399788,0
1166,3,3,0.6999853275868002,0
1167,6,3,0.7991545048137135,0
1167,15,3,0.9243504260235744,0
1168,22,3,2.885822656397464,0
1170,10,3,2.973728255337596,0
1174,6,3,0.7991545048137135,0
1176,30,3,1.9613645717401385,0
1177,1,3,0.8633406232955072,0
1180,3,3,0.6999853275868002,0
1180,6,3,0.7991545048137135,0
1182,7,3,2.1374511574572037,0
1183,34,3,2.213436921491774,0
1183,39,3,0.96139628808948,1
1184,12,3,2.417826650659625,0
1185,10,3,2.973728255337596,0
1191,36,3,1.2868525769099313,1
1191,39,3,0.96139628808948,1
1192,9,3,2.8829650619604763,0
1192,33,3,0.2777588429399788,0
1194,5,3,1.7508352836007226,0
1196,0,3,1.717944123146448,0
1197,6,3,0.7991545048137135,0
1197,34,3,2.213436921491774,0
1201,5,3,1.7508352836007226,0
1201,6,3,0.7991545048137135,0
1202,0,3,1.717944123146448,0
1203,6,3,0.7991545048137135,0
1205,39,3,0.96139628808948,1
1206,34,3,2.213436921491774,0
1207,29,3,1.3732934469615579,0
1209,2,3,3.3660602524727894,0
1209,16,3,0.8132380099239533,0
1209,28,3,1.1488874302754521,0
1212,30,3,1.9613645717401385,0
1213,21,3,0.875687688935052,0
1213,30,3,1.9613645717401385,0
1216,14,3,3.1496197739380114,0
1217,1,3,0.8633406232955072,0
1218,3,3,0.6999853275868002,0
1218,5,3,1.7508352836007226,0
1219,6,3,0.7991545048137135,0
1220,6,3,0.7991545048137135,0
1222,6,3,0.7991545048137135,0
1223,39,3,0.96139628808948,1
1225,6,3,0.7991545048137135,0
1226,6,3,0.7991545048137135,0
1226,30,3,1.9613645717401385,0
1227,6,3,0.7991545048137135,0
1228,6,3,0.7991545048137135,0
1229,0,3,1.717944123146448,0
1229,30,3,1.9613645717401385,0
1229,33,3,0.2777588429399788,0
1230,8,3,1.4461257405202552,0
1230,34,3,2.213436921491774,0
1231,0,3,1.717944123146448,0
1231,37,3,2.9415081807703336,0
1231,39,3,0.96139628808948,1
1233,38,3,1.5376776891587869,0
1234,10,3,2.973728255337596,0
1235,32,3,1.795104620583242,0
1236,6,3,0.7991545048137135,0
1236,14,3,3.1496197739380114,0
1237,33,3,0.2777588429399788,0
1239,23,3,2.150026269772477,0
1240,0,3,1.717944123146448,0
1240,14,3,3.1496197739380114,0
1245,30,3,1.9613645717401385,0
1245,33,3,0.2777588429399788,0
1247,24,3,1.498130459383808,0
1248,6,3,0.7991545048137135,0
1249,32,3,1.795104620583242,0
1249,39,3,0.96139628808948,1
1251,39,3,0.96139628808948,1
1252,5,3,1.7508352836007226,0
1252,6,3,0.7991545048137135,0
1256,6,3,0.7991545048137135,0
1256,37,3,2.9415081807703336,0
1257,30,3,1.9613645717401385,0
1257,33,3,0.2777588429399788,0
1258,25,3,3.023893482648194,0
1259,17,3,2.2959951212550305,0
1261,6,3,0.7991545048137135,0
1261,38,3,1.5376776891587869,0
1263,5,3,1.7508352836007226,0
1264,0,3,1.717944123146448,0
1264,6,3,0.7991545048137135,0
1265,7,3,2.1374511574572037,0
1266,6,3,0.7991545048137135,0
1267,8,3,1.4461257405202552,0
1270,6,3,0.7991545048137135,0
1270,34,3,2.213436921491774,0
1271,5,3,1.7508352836007226,0
1274,20,3,1.5878437776762533,0
1275,39,3,0.96139628808948,1
1277,5,3,1.7508352836007226,0
1278,30,3,1.9613645717401385,0
1280,22,3,2.885822656397464,0
1280,39,3,0.96139628808948,1
1282,15,3,0.9243504260235744,0
1284,19,3,2.9616059739279343,0
1284,39,3,0.96139628808948,1
1285,6,3,0.7991545048137135,0
1285,7,3,2.1374511574572037,0
1287,15,3,0.9243504260235744,0
1287,16,3,0.8132380099239533,0
1289,39,3,0.96139628808948,1
1290,15,3,0.9243504260235744,0
1290,16,3,0.8132380099239533,0
1291,1,3,0.8633406232955072,0
1292,0,3,1.717944123146448,0
1292,6,3,0.7991545048137135,0
1295,33,3,0.2777588429399788,0
1296,33,3,0.2777588429399788,0
1296,39,3,0.96139628808948,1
1297,10,3,2.973728255337596,0
1298,0,3,1.717944123146448,0
1298,16,3,0.8132380099239533,0
1299,28,3,1.1488874302754521,0
1300,25,3,3.023893482648194,0
1301,5,3,1.7508352836007226,0
1302,11,3,2.631538456820416,0
1302,39,3,0.96139628808948,1
1303,1,3,0.8633406232955072,0
1305,7,3,2.1374511574572037,0
1306,6,3,0.7991545048137135,0
1309,33,3,0.2777588429399788,0
1312,3,3,0.6999853275868002,0
1313,3,3,0.6999853275868002,0
1313,6,3,0.7991545048137135,0
1315,5,3,1.7508352836007226,0
1317,15,3,0.9243504260235744,0
1318,1,3,0.8633406232955072,0
1318,13,3,2.2954513216770565,0
1319,5,3,1.7508352836007226,0
1321,1,3,0.8633406232955072,0
1321,39,3,0.96139628808948,1
1324,39,3,0.96139628808948,1
1325,6,3,0.7991545048137135,0
1328,32,3,1.795104620583242,0
1329,16,3,0.8132380099239533,0
1332,30,3,1.9613645717401385,0
1335,6,3,0.7991545048137135,0
1336,6,3,0.7991545048137135,0
1336,21,3,0.875687688935052,0
1337,30,3,1.9613645717401385,0
1337,33,3,0.2777588429399788,0
1340,27,3,0.9715113243046553,0
1341,11,3,2.631538456820416,0
1343,31,3,1.9464986074611887,0
1346,6,3,0.7991545048137135,0
1348,10,3,2.973728255337596,0
1350,7,3,2.1374511574572037,0
1355,1,3,0.8633406232955072,0
1355,39,3,0.96139628808948,1
1356,6,3,0.7991545048137135,0
1356,10,3,2.973728255337596,0
1357,34,3,2.213436921491774,0
1358,5,3,1.7508352836007226,0
1358,6,3,0.7991545048137135,0
1359,30,3,1.9613645717401385,0
1359,33,3,0.2777588429399788,0
1360,8,3,1.4461257405202552,0
1361,1,3,0.8633406232955072,0
1362,24,3,1.498130459383808,0
1362,30,3,1.9613645717401385,0
1364,30,3,1.9613645717401385,0
1366,7,3,2.1374511574572037,0
1366,24,3,1.498130459383808,0
1368,28,3,1.1488874302754521,0
1369,16,3,0.8132380099239533,0
1370,0,3,1.717944123146448,0
1371,32,3,1.795104620583242,0
1372,21,3,0.875687688935052,0
1372,32,3,1.795104620583242,0
1373,5,3,1.7508352836007226,0
1374,5,3,1.7508352836007226,0
1374,15,3,0.9243504260235744,0
1378,39,3,0.96139628808948,1
1379,0,3,1.717944123146448,0
1380,1,3,0.8633406232955072,0
1381,6,3,0.7991545048137135,0
1386,34,3,2.213436921491774,0
1388,7,3,2.1374511574572037,0
1390,15,3,0.9243504260235744,0
1392,34,3,2.213436921491774,0
1393,39,3,0.96139628808948,1
1394,2,3,3.3660602524727894,0
1396,3,3,0.6999853275868002,0
1399,6,3,0.7991545048137135,0
1399,8,3,1.4461257405202552,0
1400,6,3,0.7991545048137135,0
1403,6,3,0.7991545048137135,0
1403,30,3,1.9613645717401385,0
1406,4,3,2.0121899898882014,0
1406,33,3,0.2777588429399788,0
1409,6,3,0.7991545048137135,0
1410,1,3,0.8633406232955072,0
1411,4,3,2.0121899898882014,0
1412,15,3,0.9243504260235744,0
1415,6,3,0.7991545048137135,0
1415,34,3,2.213436921491774,0
1416,6,3,0.7991545048137135,0
1417,7,3,2.1374511574572037,0
1424,34,3,2.213436921491774,0
1426,1,3,0.8633406232955072,0
1427,6,3,0.7991545048137135,0
1427,33,3,0.2777588429399788,0
1428,6,3,0.7991545048137135,0
1431,15,3,0.9243504260235744,0
1432,35,3,1.1535440860890345,0
1435,14,3,3.1496197739380114,0
1436,30,3,1.9613645717401385,0
1437,0,3,1.717944123146448,0
1438,24,3,1.498130459383808,0
1438,34,3,2.213436921491774,0
1439,30,3,1.9613645717401385,0
1440,1,3,0.8633406232955072,0
1441,30,3,1.9613645717401385,0
1444,3,3,0.6999853275868002,0
1445,6,3,0.7991545048137135,0
1446,33,3,0.2777588429399788,0
1452,5,3,1.7508352836007226,0
1452,33,3,0.2777588429399788,0
1453,5,3,1.7508352836007226,0
1457,5,3,1.7508352836007226,0
1459,5,3,1.7508352836007226,0
1460,1,3,0.8633406232955072,0
1461,33,3,0.2777588429399788,0
1465,26,3,2.3028292670530983,0
1465,33,3,0.2777588429399788,0
1467,39,3,0.96139628808948,1
1468,5,3,1.7508352836007226,0
1469,33,3,0.2777588429399788,0
1470,6,3,0.7991545048137135,0
1471,2,3,3.3660602524727894,0
1472,17,3,2.2959951212550305,0
1473,14,3,3.1496197739380114,0
1475,33,3,0.2777588429399788,0
1477,6,3,0.7991545048137135,0
1480,0,3,1.717944123146448,0
1483,5,3,1.7508352836007226,0
1483,15,3,0.9243504260235744,0
1484,0,3,1.717944123146448,0
1484,7,3,2.1374511574572037,0
1485,2,3,3.3660602524727894,0
1485,6,3,0.7991545048137135,0
1486,1,3,0.8633406232955072,0
1487,14,3,3.1496197739380114,0
1487,26,3,2.3028292670530983,0
1488,6,3,0.7991545048137135,0
1488,33,3,0.2777588429399788,0
1489,9,3,2.8829650619604763,0
1491,10,3,2.973728255337596,0
1493,1,3,0.8633406232955072,0
1493,16,3,0.8132380099239533,0
1494,21,3,0.875687688935052,0
1495,6,3,0.7991545048137135,0
1497,33,3,0.2777588429399788,0
1500,4,3,2.0121899898882014,0
1501,34,3,2.213436921491774,0
1503,6,3,0.7991545048137135,0
1505,6,3,0.7991545048137135,0
1506,3,3,0.6999853275868002,0
1508,30,3,1.9613645717401385,0
1509,30,3,1.9613645717401385,0
1512,6,3,0.7991545048137135,0
1515,39,3,0.96139628808948,1
1516,3,3,0.6999853275868002,0
1518,38,3,1.5376776891587869,0
1519,6,3,0.7991545048137135,0
1522,10,3,2.973728255337596,0
1523,6,3,0.7991545048137135,0
1523,8,3,1.4461257405202552,0
1523,13,3,2.2954513216770565,0
1525,6,3,0.7991545048137135,0
1526,17,3,2.2959951212550305,0
1527,30,3,1.9613645717401385,0
1528,11,3,2.631538456820416,0
1529,5,3,1.7508352836007226,0
1529,29,3,1.3732934469615579,0
1530,1,3,0.8633406232955072,0
1530,30,3,1.9613645717401385,0
1533,34,3,2.213436921491774,0
1535,6,3,0.7991545048137135,0
1535,33,3,0.2777588429399788,0
1536,28,3,1.1488874302754521,0
1537,9,3,2.8829650619604763,0
1537,39,3,0.96139628808948,1
1540,15,3,0.9243504260235744,0
1541,0,3,1.717944123146448,0
1542,12,3,2.417826650659625,0
1546,6,3,0.7991545048137135,0
1546,11,3,2.631538456820416,0
1547,30,3,1.9613645717401385,0
1548,8,3,1.4461257405202552,0
1549,33,3,0.2777588429399788,0
1550,6,3,0.7991545048137135,0
1550,15,3,0.9243504260235744,0
1552,15,3,0.9243504260235744,0
1552,39,3,0.96139628808948,1
1554,1,3,0.8633406232955072,0
1554,11,3,2.631538456820416,0
1555,6,3,0.7991545048137135,0
1555,19,3,2.9616059739279343,0
1555,30,3,1.9613645717401385,0
1556,33,3,0.2777588429399788,0
1559,16,3,0.8132380099239533,0
1559,30,3,1.9613645717401385,0
1561,33,3,0.2777588429399788,0
1562,0,3,1.717944123146448,0
1562,6,3,0.7991545048137135,0
1563,6,3,0.7991545048137135,0
1563,30,3,1.9613645717401385,0
1564,6,3,0.7991545048137135,0
1565,33,3,0.2777588429399788,0
1567,21,3,0.875687688935052,0
1568,4,3,2.0121899898882014,0
1568,34,3,2.213436921491774,0
1569,5,3,1.7508352836007226,0
1570,6,3,0.7991545048137135,0
1571,2,3,3.3660602524727894,0
1572,6,3,0.7991545048137135,0
1575,1,3,0.8633406232955072,0
1575,30,3,1.9613645717401385,0
1576,0,3,1.717944123146448,0
1578,17,3,2.2959951212550305,0
1578,33,3,0.2777588429399788,0
1580,5,3,1.7508352836007226,0
1582,6,3,0.7991545048137135,0
1584,8,3,1.4461257405202552,0
1584,30,3,1.9613645717401385,0
1585,30,3,1.9613645717401385,0
1586,30,3,1.9613645717401385,0
1590,33,3,0.2777588429399788,0
1591,6,3,0.7991545048137135,0
1593,6,3,0.7991545048137135,0
1593,30,3,1.9613645717401385,0
1593,33,3,0.2777588429399788,0
1595,15,3,0.9243504260235744,0
1596,5,3,1.7508352836007226,0
1596,33,3,0.2777588429399788,0
1597,15,3,0.9243504260235744,0
1599,6,3,0.7991545048137135,0
1601,0,3,1.717944123146448,0
1602,28,3,1.1488874302754521,0
1603,2,3,3.3660602524727894,0
1603,6,3,0.7991545048137135,0
1603,33,3,0.2777588429399788,0
1604,12,3,2.417826650659625,0
1605,6,3,0.7991545048137135,0
1605,7,3,2.1374511574572037,0
1608,30,3,1.9613645717401385,0
1610,5,3,1.7508352836007226,0
1610,6,3,0.7991545048137135,0
1611,6,3,0.7991545048137135,0
1612,30,3,1.9613645717401385,0
1615,12,3,2.417826650659625,0
1616,6,3,0.7991545048137135,0
1618,6,3,0.7991545048137135,0
1620,15,3,0.9243504260235744,0
1622,11,3,2.631538456820416,0
1623,34,3,2.213436921491774,0
1625,34,3,2.213436921491774,0
1629,17,3,2.2959951212550305,0
1631,7,3,2.1374511574572037,0
1633,1,3,0.8633406232955072,0
1633,6,3,0.7991545048137135,0
1633,9,3,2.8829650619604763,0
1634,15,3,0.9243504260235744,0
1634,16,3,0.8132380099239533,0
1639,30,3,1.9613645717401385,0
1640,5,3,1.7508352836007226,0
1640,6,3,0.7991545048137135,0
1641,3,3,0.6999853275868002,0
1643,1,3,0.8633406232955072,0
1643,30,3,1.9613645717401385,0
1644,1,3,0.8633406232955072,0
1648,2,3,3.3660602524727894,0
1649,3,3,0.6999853275868002,0
